headline,snippet,web_url,lead_paragraph
"{u'main': u'Canada: Judge Finds Oil Company Guilty in Deaths of 1,600 Ducks', u'print_headline': u'Canada: Judge Finds Oil Company Guilty In Deaths of 1,600 Ducks', u'content_kicker': u'World Briefing  | The Americas'}","Syncrude Canada Ltd. faces a maximum fine of $769,000 in the case, which raised international concern about the environmental impact of developing Canada’s oil sands....",https://www.nytimes.com/2010/06/26/world/americas/26briefs-Canada.html,"Syncrude Canada Ltd. faces a maximum fine of $769,000 in the case, which raised international concern about the environmental impact of developing Canada’s oil sands."
"{u'main': u'The Greening of Canadian Campuses', u'print_headline': u'The Greening of Canadian Campuses'}",Sustainability has become more than a fashionable buzzword at Canadian universities; it has become enshrined in both official policy and student life....,https://www.nytimes.com/2013/07/22/world/americas/the-greening-of-canadian-campuses.html,Sustainability has become more than a fashionable buzzword at Canadian universities; it has become enshrined in both official policy and student life.
"{u'main': u'Canadian Retailer Bans Some Plastic Bottles', u'sub': u'Outdoors Chain Cites Health Fear ;', u'print_headline': u'Canadian Retailer Bans Some Plastic Bottles'}",A line of water bottles that had become a symbol of environmental responsibility has been removed from the shelves of Canada’s leading outdoor gear retailer over concerns about a chemical used in its manufacture....,https://www.nytimes.com/2007/12/08/business/worldbusiness/08water.html,A line of water bottles that had become a symbol of environmental responsibility has been removed from the shelves of Canada’s leading outdoor gear retailer over concerns about a chemical used in its manufacture.
{u'main': u'Canada to Shield 5 Million Forest Acres'},"Provincial officials, Native Canadians, loggers and environmentalists in British Columbia are to announce a plan to protect the largest temperate coastal rain forest....",https://www.nytimes.com/2006/02/07/international/americas/07canada.html,"In this sodden land of glacier-cut fjords and giant moss-draped cedars, a myth is told by the Gitga'at people to explain the presence of black bears with a rare recessive gene that makes them white as snow. The Raven deity swooped down on the land at the end of an ice age and decided that one out of every 10 black bears born from that moment on would be bleached as ''spirit bears.'' It was to be a reminder to future generations that the world must be kept pristine."
"{u'main': u'Health and Oil in Canada', u'sub': u'(1 Letter)', u'print_headline': u'Health and Oil in Canada', u'content_kicker': u'Letter'}",A reader responds to an article about the environmental impacts of oil extraction in Canada’s tar sands....,https://www.nytimes.com/2010/05/27/opinion/lweb27canada.html,A reader responds to an article about the environmental impacts of oil extraction in Canada’s tar sands.
"{u'main': u'Factbox: Canadian Parties Vie Over Economy, Security, Environment', u'print_headline': u'Factbox: Canadian Parties Vie Over Economy, Security, Environment'}",Canada will have a federal election on Oct 19. Here are the positions taken so far by the main parties....,https://www.nytimes.com/reuters/2015/08/02/world/americas/02reuters-canada-election-platforms-factbox.html,Canada will have a federal election on Oct 19. Here are the positions taken so far by the main parties.
{u'main': u'ENVIRONMENT IS KEEPING CANADA AND U.S. AT ODDS'},Manitoba's concern over what is happening across the border has receded a bit after a recent meeting in Ottawa of Canadian and United States officials. The two sides agreed to name a joint committee of experts. They will review a long-proposed lan...,https://www.nytimes.com/1983/12/25/weekinreview/environment-is-keeping-canada-and-us-at-odds.html,"Manitoba's concern over what is happening across the border has receded a bit after a recent meeting in Ottawa of Canadian and United States officials. The two sides agreed to name a joint committee of experts. They will review a long-proposed land reclamation and irrigation project for which ground has been broken in North Dakota. The project for the diversion of the Garrison River has passionate adherents in North Dakota and equally passionate opponents in Canada. It is but one of several dozen environmental issues that straddle the remarkably open and porous frontier between the United States and Canada that stretches 3,987 miles from New Brunswick to Vancouver, plus the 1,538 miles separating Alaska from the Yukon and Northwest Territories. It is the longest unfortified border in the world. Enormous amounts of people, ideas, goods, money, fads, energy, water, animals and pollution shuttle back and forth with little bureaucratic interference. But precisely because the two countries and cultures are so integrated, events on one side of the border are likely to set off ripples or shock waves on the other. As in the case of the Manitoba- North Dakota controversy, the debate over acid rain or the unsuccessful attempts to obtain fishing treaties covering Atlantic and Pacific species, these issues often require arduous and time-consuming adjustments of clashing sovereign interests."
{u'main': u'World Briefing | Americas: Canada: Environment Minister Loses Portfolio'},"Prime Minister Stephen Harper shuffled his cabinet in anticipation of a possible election this year. The main move was the removal of Rona Ambrose, left, as environment minister after months of condemnation. Clean air and climate change are likely...",https://query.nytimes.com/gst/fullpage.html?res=9501E4DA1430F936A35752C0A9619C8B63,"Prime Minister Stephen Harper shuffled his cabinet in anticipation of a possible election this year. The main move was the removal of Rona Ambrose, left, as environment minister after months of condemnation. Clean air and climate change are likely to be major issues in the next national election, with the opposition Liberal Party now led by a former environment minister, Stéphane Dion. Ms. Ambrose was replaced by John Baird, who had been head of the Treasury Board. She is now intergovernmental affairs minister. CHRISTOPHER MASON"
"{u'main': u'Canada Announces Goals for Reducing Emissions', u'print_headline': u'Canada Announces Goals For Reducing Emissions'}",Canadian industries must cut the rate at which they produce gases linked to global warming by 18 percent over the next three years....,https://www.nytimes.com/2007/04/27/business/worldbusiness/27green.html,Canadian industries must cut the rate at which they produce gases linked to global warming by 18 percent over the next three years.
{u'main': u'Canada Insists on Protecting Environment in the Far North; Canada Insists on Protecting Environment in the Far North'},"INUVIK, Northwest Territories, Canada For 10 days in March, seismic-survey work in the vicinity of Old Crow, in the northern Yukon, was halted because a federal forest management officer felt that the work was causing undue damage to the environme...",https://query.nytimes.com/gst/abstract.html?res=9E03EED81030E337A2575BC1A9629C946190D6CF,"INUVIK, Northwest Territories, Canada For 10 days in March, seismic-survey work in the vicinity of Old Crow, in the northern Yukon, was halted because a federal forest management officer felt that the work was causing undue damage to the environment."
"{u'main': u""Vancouver Journal; Planet Earth's Preacher, With Canada His Pulpit""}","He recycles like mad to cut his family's garbage down to one bag a month, uses refillable fountain pens, cloth handkerchiefs and reusable chopsticks, and gets around on buses, bikes and skates.   David Suzuki is the first to concede the triviality...",https://www.nytimes.com/1994/12/28/world/vancouver-journal-planet-earth-s-preacher-with-canada-his-pulpit.html,"He recycles like mad to cut his family's garbage down to one bag a month, uses refillable fountain pens, cloth handkerchiefs and reusable chopsticks, and gets around on buses, bikes and skates. David Suzuki is the first to concede the triviality of such individual pursuits to conserve the planet's resources. But Mr. Suzuki, Canada's best-known advocate of environmental causes, says it is important to start somewhere to conserve a world threatened by unbridled economic growth -- and to live by one's beliefs."
"{u'main': u'Great Lakes Officials Seek Aid From U.S. and Canada', u'print_headline': u'Great Lakes Officials Seek Aid From U.S. and Canada'}","Regional government agencies around the Great Lakes say they need help to protect the lakes from invasive species, contaminated sediment and sewage overflows....",https://www.nytimes.com/2008/02/27/us/27lakes.html,"Regional government agencies around the Great Lakes say they need help to protect the lakes from invasive species, contaminated sediment and sewage overflows."
"{u'main': u'Canada: Reviews of Industrial Projects to Be Streamlined', u'print_headline': u'Canada: Reviews of Industrial Projects to Be Streamlined', u'content_kicker': u'World Briefing | Americas '}",Canada said Tuesday that it would streamline the way it performs environmental reviews on major industrial projects in a bid to speed the development of mines and pipelines....,https://www.nytimes.com/2012/04/18/world/americas/canada-reviews-of-industrial-projects-to-be-streamlined.html,Canada said Tuesday that it would streamline the way it performs environmental reviews on major industrial projects in a bid to speed the development of mines and pipelines.
{u'main': u'Canada Urges Cut In Sulfur Emission'},"Environment Minister John Roberts, citing a two-year acid rain study by United States and Canadian scientists, today asked for a 50 percent cut in sulfur emissions.   But American scientists involved in the study, which was released a year behind ...",https://www.nytimes.com/1983/02/22/science/canada-urges-cut-in-sulfur-emission.html,"Environment Minister John Roberts, citing a two-year acid rain study by United States and Canadian scientists, today asked for a 50 percent cut in sulfur emissions. But American scientists involved in the study, which was released a year behind schedule, said there was not enough evidence to set a target for limiting the sulfur fallout."
{u'main': u'Canadian Emissions Market Recommended'},A government panel recommended that prices be set for greenhouse gas emissions....,https://www.nytimes.com/2008/01/08/business/worldbusiness/08canada.html,A government panel recommended that prices be set for greenhouse gas emissions.
"{u'main': u""CHOU REMINISCES WITH 'OLD FRIEND'; Premier Jovial in Talk With Canadian Ex-Diplomat""}","PEKING, May 1 -- Strains of music and noises from half a million people assembled for a May Day celebration in Tienanmen Square drifted in through the open doors of the Hall of the People as Premier Chou Enlai welcomed an ""old friend.""...",https://query.nytimes.com/gst/abstract.html?res=9F06E6D61530E73BBC4C53DFB366838A669EDE,"PEKING, May 1 -- Strains of music and noises from half a million people assembled for a May Day celebration in Tienanmen Square drifted in through the open doors of the Hall of the People as Premier Chou Enlai welcomed an ""old friend."""
{u'main': u'Communes in Canada -- Government Lends Hand With Grants'},"VANCOUVER, British Columbia -- Urban and rural communes have been thriving in this West Coast province for several years. But this is the first summer that some have been subsidized by the Canadian Government....",https://query.nytimes.com/gst/abstract.html?res=9A05EEDF1038E23BBC4D52DFBF66838A669EDE,"VANCOUVER, British Columbia -- Urban and rural communes have been thriving in this West Coast province for several years. But this is the first summer that some have been subsidized by the Canadian Government."
"{u'main': u'Canada Plans Wide Tax Relief, Removing a Million From Rolls; CANADA PLANNING BROAD TAX RELIEF'}","OTTAWA, June 18--The Government submitted to Parliament today sweeping tax reform legislation that would remove one million persons from the tax rolls, cut taxes for 4.7 million and impose capital gains taxes in Canada for the first time....",https://query.nytimes.com/gst/abstract.html?res=9A02EFDE1238EF34BC4152DFB066838A669EDE,"OTTAWA, June 18--The Government submitted to Parliament today sweeping tax reform legislation that would remove one million persons from the tax rolls, cut taxes for 4.7 million and impose capital gains taxes in Canada for the first time."
"{u'seo': u'Government Agencies Plan  Huge  Goose Elimination', u'main': u'Agencies Plan to Reduce Canada Geese Population in New York State by Two-Thirds', u'print_headline': u'Agencies Plan to Reduce Canada Geese Population in New York State by Two-Thirds'}","A report explains that captured geese would be placed in turkey crates, euthanized with methods approved by the American Veterinary Medical Association, then buried....",https://www.nytimes.com/2010/07/24/nyregion/24geese.html,"A report explains that captured geese would be placed in turkey crates, euthanized with methods approved by the American Veterinary Medical Association, then buried."
{u'main': u'Canada Dry Starts Recycling Project For Its Packaging'},"The Canada Dry Corporation announced yesterday that it was beginning its Operation Ecology, which will call for the use of recycled materials in all its packaging and in business stationery....",https://query.nytimes.com/gst/abstract.html?res=9E06E0DE1E3DE634A25757C1A9659C946090D6CF,"The Canada Dry Corporation announced yesterday that it was beginning its Operation Ecology, which will call for the use of recycled materials in all its packaging and in business stationery."
"{u'main': u'Canada: Pipeline Break Spews Oil Onto Vancouver', u'kicker': u'World Briefing | Americas', u'print_headline': u'Canada: Pipeline Break Spews Oil Onto Vancouver', u'content_kicker': u'World Briefing | Americas'}","Environmentalists were assessing damage to land and seawater in suburban Vancouver as a cleanup of oil sprayed from a ruptured pipeline continued. An excavator working on a sewer line on Tuesday broke the pipeline, sending a plume of crude oil abo...",https://www.nytimes.com/2007/07/26/world/americas/26briefs-oil.html,"Environmentalists were assessing damage to land and seawater in suburban Vancouver as a cleanup of oil sprayed from a ruptured pipeline continued. An excavator working on a sewer line on Tuesday broke the pipeline, sending a plume of crude oil about 60 to 100 feet into the air until the system was shut down 25 minutes later. Eight homes in Burnaby were heavily coated by the oil and remained evacuated. Several oil-saturated streets remained closed. Storm sewers caused some oil to enter Burrard Inlet, although light winds and the rapid placement of containment barriers limited its spread. The Canadian Transportation Safety Board is investigating. The pipeline is owned by Kinder Morgan Energy Partners of Houston."
"{u'seo': u'Canada&#8217;s Oil, the World&#8217;s Carbon', u'main': u'Canada\u2019s Oil, the World\u2019s Carbon', u'kicker': u'Editorial', u'print_headline': u'Canada\u2019s Oil, the World\u2019s Carbon', u'content_kicker': u'Editorial'}","In assessing the Keystone XL pipeline, the Obama administration must ask an essential question: What is the pipeline’s likely effect on the climate?...",https://www.nytimes.com/2012/07/30/opinion/canadas-oil-the-worlds-carbon.html,"In assessing the Keystone XL pipeline, the Obama administration must ask an essential question: What is the pipeline’s likely effect on the climate?"
"{u'main': u'Scrapping 2 Costly Reactors, Canada Reopens Aging One', u'print_headline': u'Scrapping 2 Costly Reactors, Canada Reopens Aging One'}","The 51-year-old reactor had been temporarily closed by Canada’s nuclear regulator in November for safety reasons, but two troubled replacement units could not be completed....",https://www.nytimes.com/2008/05/17/business/worldbusiness/17nuke.html,"The 51-year-old reactor had been temporarily closed by Canada’s nuclear regulator in November for safety reasons, but two troubled replacement units could not be completed."
"{u'seo': u'Despite Risks, U.S. Relying More on Canada Oil Sands', u'main': u'Reliance on Oil Sands Grows Despite Environmental Risks', u'print_headline': u'Mired in Canada\u2019s Oil Sands'}","As Congress considers new limits on oil drilling off the American coast, pressure is increasing to rely more heavily on Canada’s oil sands for energy....",https://www.nytimes.com/2010/05/19/business/energy-environment/19sands.html,"As Congress considers new limits on oil drilling off the American coast, pressure is increasing to rely more heavily on Canada’s oil sands for energy."
{u'main': u'Canadian Hydropower Poses No Dire Threat'},LEAD: To the Editor:...,https://www.nytimes.com/1990/08/18/opinion/l-canadian-hydropower-poses-no-dire-threat-803090.html,LEAD: To the Editor:
{u'main': u'Canada Sets Goal to Cut Car Emissions'},Two top Canadian ministers said Wednesday that they had resolved to cut global-warming emissions of cars and trucks sold in Canada by 25 percent by the end of the decade....,https://www.nytimes.com/2004/11/18/business/18auto.html,"Two top Canadian ministers said Wednesday that they had resolved to cut global-warming emissions of cars and trucks sold in Canada by 25 percent by the end of the decade. The commitment means that the auto industry faces steep cuts in greenhouse gases in Canada as well as in California and the Northeastern United States, a geographic expanse that encompasses nearly one-third of the cars and trucks sold in North America."
"{u'main': u'CANADIAN, U.S. WITNESSES DIFFER ON ACID RAIN'}","The United States and Canadian governments differed sharply today over whether it was necessary to take immediate action to deal with the problem of acid rain.   At a Congressional hearing, a representative of the United States Environmental Prote...",https://www.nytimes.com/1981/10/07/us/canadian-us-witnesses-differ-on-acid-rain.html,"The United States and Canadian governments differed sharply today over whether it was necessary to take immediate action to deal with the problem of acid rain. At a Congressional hearing, a representative of the United States Environmental Protection Agency said that more scientific study was needed before the Government imposed costly rules to reduce acid precipitation. However, officials of the Canadian Government said that enough was known about the causes of acid rain and the widespread damage it is causing to lakes, forests and farmland to require action by the two governments now. They said that research could continue while emergency measures were taken."
"{u'main': u'Political Crisis Avoided in Canada; Economy, Energy, Environment Pressure on Carter Foreseen'}","OTTAWA, Nov. 7 By two votes Prime Minister Joe Clark staved off a defeat in the House of Commons last night that would have opened a political crisis and probably prevented a visit by President Carter Friday and Saturday....",https://query.nytimes.com/gst/abstract.html?res=9A04E4D91738E732A2575BC0A9679D946890D6CF,"OTTAWA, Nov. 7 By two votes Prime Minister Joe Clark staved off a defeat in the House of Commons last night that would have opened a political crisis and probably prevented a visit by President Carter Friday and Saturday."
"{u'seo': u'Canada Offers Energy Subsidy to Pulp and Paper Industry', u'main': u'Canada Offers Subsidy to Pulp and Paper Industry', u'print_headline': u'In Canada, New Program To Assist Paper Makers'}","Under the plan, similar to one in the United States, the government will pay companies to turn waste into energy for their plants....",https://www.nytimes.com/2009/06/18/business/global/18paper.html,"Under the plan, similar to one in the United States, the government will pay companies to turn waste into energy for their plants."
"{u'main': u'Canadian Documents Suggest Shift on Pipeline', u'print_headline': u'Canadian Documents Suggest Shift on Pipeline'}","Papers released to an environmental group say Canada’s government once viewed Keystone XL as important to oil sands development, in contrast to a United States assessment....",https://www.nytimes.com/2013/08/26/business/global/canadian-documents-suggest-shift-on-pipeline.html,"Papers released to an environmental group say Canada’s government once viewed Keystone XL as important to oil sands development, in contrast to a United States assessment."
"{u'main': u""U.S. SHIP'S ARCTIC VOYAGE DRAWS HEAT IN CANADA""}",The planned voyage of a United States Coast Guard icebreaker through the Northwest Passage in August has set off ripples of complaints about threats to Canada's sovereignty and its environment.   The United States notified Canada in May that the h...,https://www.nytimes.com/1985/08/01/world/us-ship-s-arctic-voyage-draws-heat-in-canada.html,"The planned voyage of a United States Coast Guard icebreaker through the Northwest Passage in August has set off ripples of complaints about threats to Canada's sovereignty and its environment. The United States notified Canada in May that the heavy icebreaker Polar Sea would sail from Greenland to Alaska along the Arctic waterway that explorers once thought to be a way to Asia. Washington considers the Northwest Passage an international strait open to shipping. Ottawa says the route, which passes among islands claimed by Canada, lies within its territory."
{u'main': u'Builder of Pipeline For Canadian Gas Said to Admit Guilt'},The company that built a 375-mile pipeline from the Canadian border to Long Island to supply millions of Northeastern homes with natural gas has agreed to plead guilty next week to omitting crucial safety devices and damaging scores of wetland are...,https://www.nytimes.com/1996/05/17/nyregion/builder-of-pipeline-for-canadian-gas-said-to-admit-guilt.html,"The company that built a 375-mile pipeline from the Canadian border to Long Island to supply millions of Northeastern homes with natural gas has agreed to plead guilty next week to omitting crucial safety devices and damaging scores of wetland areas and is to pay fines of $22 million, according to two defense lawyers involved in the case. The pleas are the culmination of a four-year Federal investigation into charges that the Iroquois Pipeline Operating Company, in its haste to complete the $695 million pipeline by contractual deadlines, took short cuts. Iroquois, investigators have said, allowed large rocks to be returned into trenches where they might scratch or dent the pipe and also omitted devices to support the pipe against hazardous erosion."
"{u'main': u'An Accidental Canadian Finds Her Environmental Footing', u'kicker': u'The Saturday Profile', u'print_headline': u'An Accidental Canadian Finds Her Environmental Footing', u'content_kicker': u'The Saturday Profile'}",Her parents’ impulsive move gave Elizabeth May a perspective that was critical in her development into a prominent environmentalist....,https://www.nytimes.com/2006/10/14/world/americas/14green.html,Her parents’ impulsive move gave Elizabeth May a perspective that was critical in her development into a prominent environmentalist.
{u'main': u'Canada and Automakers Agree to Emissions Reductions'},Canada and nearly all the world's major automakers reached an agreement under which the companies would voluntarily reduce the emissions of their vehicles....,https://www.nytimes.com/2005/04/06/automobiles/06auto.html,"The Canadian government and nearly all the world's major automakers reached an agreement Tuesday under which the companies would voluntarily reduce the greenhouse gas emissions of their vehicles. Under the agreement, the vehicle makers committed themselves to cutting a variety of emissions by 5.3 million metric tons by the end of 2010. The plan sets targets staggered over five years and requires regular reviews by a group of government and industry representatives."
"{u'seo': u'Syncrude Canada Fined for Duck Deaths', u'main': u'Canadian Oil Company Fined for Duck Deaths', u'print_headline': u'Canadian Oil Company Fined for Duck Deaths'}","The penalty being paid by Syncrude Canada, $2.92 million, was developed through negotiations under a system known as &#8220;creative sentencing.&#8221;...",https://www.nytimes.com/2010/10/23/business/energy-environment/23ducksands.html,"The penalty being paid by Syncrude Canada, $2.92 million, was developed through negotiations under a system known as &#8220;creative sentencing.&#8221;"
{u'main': u'Business Briefs; Big Board Revenues Off in Quarter Consumer Confidence Index Increases $7.4-Billion Set to Fight Pollution Canada Found Innocent of Dumping'},"Reflecting continuing low trading volume, the New York Stock Exchange reported yesterday that first quarter ""net revenues"" declined 43 per cent from the year-ago period. The net for the quarter was $541,000 on gross revenues of $18.7-million, whic...",https://query.nytimes.com/gst/abstract.html?res=9D02E7DF103FEF34BC4F52DFB366838F669EDE,"Reflecting continuing low trading volume, the New York Stock Exchange reported yesterday that first quarter ""net revenues"" declined 43 per cent from the year-ago period. The net for the quarter was $541,000 on gross revenues of $18.7-million, which compared with $948,000 on a gross of $19.8-milion last year."
"{u'seo': u'Canadian Official in U.S. to Push Keystone XL', u'main': u'Canadian Visits U.S. to Promote Oil Pipeline', u'print_headline': u'Canadian Visits U.S. To Promote Oil Pipeline'}","Alison Redford, the Alberta premier, said critics of the Keystone XL project had exaggerated the impact of developing the oil....",https://www.nytimes.com/2013/04/10/us/canadian-official-in-us-to-push-keystone-xl.html,"Alison Redford, the Alberta premier, said critics of the Keystone XL project had exaggerated the impact of developing the oil."
"{u'main': u'Fallout From Canadian Films', u'kicker': u'THE WORLD'}","When do documentaries on the dangers of acid rain and nuclear war constitute ''political propaganda?'' When they try to influence public opinion about foreign policy, according to the Justice Department, which last week stamped the propaganda labe...",https://www.nytimes.com/1983/02/27/weekinreview/the-world-fallout-from-canadian-films.html,"When do documentaries on the dangers of acid rain and nuclear war constitute ''political propaganda?'' When they try to influence public opinion about foreign policy, according to the Justice Department, which last week stamped the propaganda label on three documentaries from Canada's National Film Board. The films, including one on nuclear war that has been nominated for an Academy Award, will have to be presented as the work of a foreign agent and a list of those receiving them must be furnished to the Government."
{u'main': u'CANADA SEEKS ALLIES IN FIGHT ON ACID RAIN'},"Plastic Lake lay in stillness in this central Ontario region of heavy woods as a gentle shower fell from clouds that had picked up sulfuric pollutants from the smokestacks of the Ohio Valley.   Except for the drops bouncing on the clear surface, n...",https://www.nytimes.com/1982/10/19/world/canada-seeks-allies-in-fight-on-acid-rain.html,"Plastic Lake lay in stillness in this central Ontario region of heavy woods as a gentle shower fell from clouds that had picked up sulfuric pollutants from the smokestacks of the Ohio Valley. Except for the drops bouncing on the clear surface, nothing moved. There were no fish, no weeds, no crayfish. It was one of the thousands of dead or dying lakes of Canada."
"{u'seo': u'Gene-Altered Pig Project in Canada Is Halted', u'main': u'Move to Market Gene-Altered Pigs in Canada Is Halted', u'print_headline': u'Move to Market Gene-Altered Pigs in Canada Is Halted'}","A Canadian project aimed at creating a genetically engineered pig whose manure would be less harmful to the environment is being halted after failure to find a company willing to bring the animal to market, according to the lead researcher....",https://www.nytimes.com/2012/04/04/science/gene-altered-pig-project-in-canada-is-halted.html,"A Canadian project aimed at creating a genetically engineered pig whose manure would be less harmful to the environment is being halted after failure to find a company willing to bring the animal to market, according to the lead researcher."
{u'main': u'U.N. Aide Gets Canadian Energy Post'},"UNITED NATIONS, N.Y. Oct. 10 Maurice F. Strong the Canadian director of the United Nations Environment Program, has been named by Prime Minister Pierre Elliott Trudeau to organize and hear a new Government corporation being created to insure Canad...",https://query.nytimes.com/gst/abstract.html?res=9D0CE5DA1139E63BBC4952DFB667838E669EDE,"UNITED NATIONS, N.Y. Oct. 10 Maurice F. Strong the Canadian director of the United Nations Environment Program, has been named by Prime Minister Pierre Elliott Trudeau to organize and hear a new Government corporation being created to insure Canada's energy supply."
