headline,snippet,web_url,lead_paragraph
{u'main': u'NEW OIL SAND FOUND IN CANADA'},Factory at Edmonton extracts it from sand from Athabasca River...,https://query.nytimes.com/gst/abstract.html?res=9402E5DC103AEE32A2575BC0A9649D946895D6CF,
"{u'main': u'SOVIET OIL ENTERS CANADA.; 9,000-Ton Cargo In Aluminum Barter Deal Reaches Montreal.'}",Cargo of Soviet oil at Canada in accordance with barter agreement...,https://query.nytimes.com/gst/abstract.html?res=9E02E4DA1E31E333A25753C1A9679D946394D6CF,
{u'main': u'ALBERTA OIL MERGER.; Development of Western Canada Fields Is Expanding.'},"Southern Alberta Oil Co merges with Imperial Oil Co, Ltd...",https://query.nytimes.com/gst/abstract.html?res=9E07E2D61239EF32A25757C1A9609C946495D6CF,
{u'main': u'OIL PROSPECT IN CANADA.; Engineer Says Next 60 Days Will Determine the Possibilities.'},"Whether Canada is to be the greatest oil-producing country in the world, or whether as a producer of petroleum it is to be an utter failure will be decided within the next sixty days, in the opinion of John Reynolds, a petroleum engineer, who has ...",https://query.nytimes.com/gst/abstract.html?res=9C00E0DC123FE233A25753C3A9659C946496D6CF,"Whether Canada is to be the greatest oil-producing country in the world, or whether as a producer of petroleum it is to be an utter failure will be decided within the next sixty days, in the opinion of John Reynolds, a petroleum engineer, who has arrived at the McAlpin from Alberta."
"{u'main': u""Canada Federal Budget Grants Aid for Alberta 'Orphan' Oil Wells"", u'print_headline': u""Canada Federal Budget Grants Aid for Alberta 'Orphan' Oil Wells""}","The oil-rich Canadian province of Alberta has obtained federal aid to help clean up the rising number of oil wells whose owners have gone bankrupt, the province's premier said after the release of the federal budget on Wednesday....",https://www.nytimes.com/reuters/2017/03/22/business/22reuters-canada-budget-oilwells.html,"The oil-rich Canadian province of Alberta has obtained federal aid to help clean up the rising number of oil wells whose owners have gone bankrupt, the province's premier said after the release of the federal budget on Wednesday."
{u'main': u'Canada Today: Trump Is a Blessing and a Curse for Trudeau'},"Prime Minister Justin Trudeau faces a balancing act over the resurrected Keystone XL pipeline, and plays down the effects of possible Nafta changes for Canada....",https://www.nytimes.com/2017/01/27/world/canada/canada-today-trump-trudeau.html,"Prime Minister Justin Trudeau faces a balancing act over the resurrected Keystone XL pipeline, and plays down the effects of possible Nafta changes for Canada."
"{u'main': u'CANADA OIL PRICES HELD TO BE FAIR; Profits of Companies in the Dominion Also Reasonable, Says Commissioner. EXPLAINS DISCREPANCIES Our Overproduction Forced Big Supply on Canadian Market, Investigator Finds.'}","The prices charged for gasoline and the profits of petroleum companies operating in Canada have been found to be fair and reasonable, according to a report just issued by a Dominion Commissioner appointed to make a survey of the situation....",https://query.nytimes.com/gst/abstract.html?res=9E01E2DA1339E633A25754C0A9659C946795D6CF,"The prices charged for gasoline and the profits of petroleum companies operating in Canada have been found to be fair and reasonable, according to a report just issued by a Dominion Commissioner appointed to make a survey of the situation."
"{u'main': u'Canada: Marathon Makes Oil Sands Deal', u'kicker': u'World Business Briefing', u'print_headline': u'Canada: Marathon Makes Oil Sands Deal', u'content_kicker': u'World Business Briefing'}","Marathon Oil said it had agreed to buy Western Oil Sands of Calgary, Alberta, for $5.5 billion in cash and stock, giving it a stake in Canada’s oil sands market. Shareholders of Western Oil will get $3.6 billion in cash and Marathon stock worth ...",https://www.nytimes.com/2007/08/01/business/worldbusiness/01fobriefs-MARATHONMAKE_BRF.html,"Marathon Oil said it had agreed to buy Western Oil Sands of Calgary, Alberta, for $5.5 billion in cash and stock, giving it a stake in Canada’s oil sands market. Shareholders of Western Oil will get $3.6 billion in cash and Marathon stock worth about $1.9 billion. Marathon will also assume $650 million of Western Oil’s debt, valuing the deal at about $6.2 billion. As part of the deal, Western has to spin off WesternZagros, a wholly owned subsidiary with interests in Kurdistan."
{u'main': u'Gasoline Price Advanced in Canada.'},Divd...,https://query.nytimes.com/gst/abstract.html?res=9B04E0DF1F3CE533A25754C1A9639C946395D6CF,
{u'main': u'Oil Deal in Canada Is Unresolved; CANADA OIL DEAL STILL UNDECIDED'},"TORONTO, Feb. 7 -- Robert A. Brown Jr., an Alberta oil magnate who dashed from Toronto to Ottawa, Washington and New York in his executive jet last week and could not be found this weekend, is a man with a secret....",https://query.nytimes.com/gst/abstract.html?res=9407E4D9103BE73ABC4053DFB466838A669EDE,"TORONTO, Feb. 7 -- Robert A. Brown Jr., an Alberta oil magnate who dashed from Toronto to Ottawa, Washington and New York in his executive jet last week and could not be found this weekend, is a man with a secret."
{u'main': u'OIL DEAL ARRANGED; Canada Southern Will Acquire Control of Illinois-Wyoming'},Canada Southern Oils to get control...,https://query.nytimes.com/gst/abstract.html?res=9B06E1DB113CE53ABC4A52DFBE668389649EDE,
"{u'main': u""TEXACO PLANNING TO BUY SUPERIOR; Accord Set 'in Principle' on $765,000,000 Deal for Big Oil Producer DETAILS BEING MAPPED Seller, With Wide Holdings in Venezuela and Canada, Would Be Liquidated TEXACO PLANNING TO BUY SUPERIOR""}","Texaco, Inc., is planning to buy the Superior Oil Company of California for the equivalent of $765,000,000....",https://query.nytimes.com/gst/abstract.html?res=9405E6D91E3CE63BBC4152DFB0668382649EDE,"Texaco, Inc., is planning to buy the Superior Oil Company of California for the equivalent of $765,000,000."
"{u'main': u'SOCONY COMBINING OPERATING GROUPS; Mobil Oil Co., a Division, to Absorb Magnolia, 2 Other Affiliates TRANSFER STARTS SOON Result to Be Single Unit for the Company in U. S. and Canada'}","Plans for consolidating the billion-dollar operations of Socony Mobil Oil Company, Inc., in the United States and Canada into a single operating unit, the Mobil Oil Company, were announced yesterday. The Mobil Oil Company will continue to function...",https://query.nytimes.com/gst/abstract.html?res=980DE0DD123CE63BBC4053DFBE668382649EDE,"Plans for consolidating the billion-dollar operations of Socony Mobil Oil Company, Inc., in the United States and Canada into a single operating unit, the Mobil Oil Company, were announced yesterday. The Mobil Oil Company will continue to function as an operating division of Socony Mobil."
{u'main': u'Sun Oil Gets Canada Tract'},Gets Canadian tract...,https://query.nytimes.com/gst/abstract.html?res=9E04E2D81E38EE3BBC4E51DFB766838E659EDE,
{u'main': u'Standard Oil Unit Elects New President in Canada'},Meeting; G L Stewart elected pres...,https://query.nytimes.com/gst/abstract.html?res=9807E1DF113EE03BBC4850DFB2668382659EDE,
{u'main': u'500-Mile Pipe Line Proposed For Gas in Western Canada'},Plans 500-mi pipe line for gas in Western Can...,https://query.nytimes.com/gst/abstract.html?res=9B05E6DF1431E73ABC4E52DFB0668382639EDE,
{u'main': u'Court Questions Planned Oil Project in Canada'},The Federal Court of Canada has ordered an environmental review panel to take a second look at the greenhouse gas implications of oil sands project in Alberta....,https://www.nytimes.com/2008/03/06/business/worldbusiness/06canoil.html,The Federal Court of Canada has ordered an environmental review panel to take a second look at the greenhouse gas implications of oil sands project in Alberta.
"{u'main': u'TO TAKE VENEZUELAN OIL; Imperial of Canada in Deal for 10,000 Barrels Daily'}",To ship Venezuelan oil from Pa to Ont refinery daily...,https://query.nytimes.com/gst/abstract.html?res=9505E1D71E3CE73ABC4D52DFB767838B659EDE,
{u'main': u'TO CUT OIL BUYING HERE; Imperial of Canada to Halve Crude Purchases in U.S.'},To cut U S and increase Venezuela crude oil purchase...,https://query.nytimes.com/gst/abstract.html?res=9800EFDE113EE432A25755C2A9669D946193D6CF,
{u'main': u'SHELL OIL RETAILING WILL COVER NATION; Distributing Stations Are Planned for All States Except Texas and Also in Canada.'},"Expansion plans already completed or under way will give to the Shell Union Oil Corporation, subsidiary of the Royal Dutch Company, retail distribution of oil products in every State except Texas....",https://query.nytimes.com/gst/abstract.html?res=9E0DE6DE1630E33ABC4A53DFB2668382639EDE,"Expansion plans already completed or under way will give to the Shell Union Oil Corporation, subsidiary of the Royal Dutch Company, retail distribution of oil products in every State except Texas."
{u'main': u'Canada Drops Plan To Buy Home Oil'},Canadian Govt temporarily suspends talks to buy Home Oil Co because co has reptdly resumed talks with prospective Canadian buyers...,https://query.nytimes.com/gst/abstract.html?res=9905EFDA113BE73ABC4C51DFB566838A669EDE,
{u'main': u'Gasoline Prices Cut In Canada.'},Prices reduced by Imperial Oil Co Ltd...,https://query.nytimes.com/gst/abstract.html?res=990DE3D71E3BEF3ABC4B51DFB7668388629EDE,
"{u'main': u'5-Year Notes Set By Mobil Canada', u'kicker': u'FINANCE/NEW ISSUES'}","LEAD: Mobil Oil Canada Ltd., a unit of the Mobil Corporation, is offering $500 million of 8 3/8 percent noncallable notes due in 1993, at a price of 99.92, to yield 8.393 percent, through underwriters led by Merrill Lynch Capital Markets....",https://www.nytimes.com/1988/01/28/business/finance-new-issues-5-year-notes-set-by-mobil-canada.html,"LEAD: Mobil Oil Canada Ltd., a unit of the Mobil Corporation, is offering $500 million of 8 3/8 percent noncallable notes due in 1993, at a price of 99.92, to yield 8.393 percent, through underwriters led by Merrill Lynch Capital Markets."
{u'main': u'COMPANY NEWS; Kaiser Bids $328 Million For Ashland of Canada'},"A $328 million deal calling for Kaiser Resources, a major Canadian coalmining company, to take over Ashland Oil of Canada was announced yesterday by Kaiser and by Ashland Oil of Ashland, Ky., which owns 83 percent of Ashland of Canada....",https://query.nytimes.com/gst/abstract.html?res=9D04EED81E31E632A25751C1A9619C946990D6CF,"A $328 million deal calling for Kaiser Resources, a major Canadian coalmining company, to take over Ashland Oil of Canada was announced yesterday by Kaiser and by Ashland Oil of Ashland, Ky., which owns 83 percent of Ashland of Canada."
{u'main': u'Kaiser Unit In Offer for Oil Concern; Seeks 83% of Ashland Canada'},"Kaiser Resources Ltd., a leading Canadian coal mining company, said yesterday that it had reached a tentative agreement to buy an 83 percent stake in Ashland Oil Canada Ltd. for about $28.97 a share, or about $318 million, in cash. The shares are ...",https://query.nytimes.com/gst/abstract.html?res=9F06E0DA1E31E632A25754C0A9619C946990D6CF,"Kaiser Resources Ltd., a leading Canadian coal mining company, said yesterday that it had reached a tentative agreement to buy an 83 percent stake in Ashland Oil Canada Ltd. for about $28.97 a share, or about $318 million, in cash. The shares are owned by Ashland Oil Inc. of Ashland, Ky."
"{u'main': u""Occidental's $500 Million Gets Husky; Approval of Deal By Canada Is Still Needed Plan Fell Through Occidental's &500 Million Gets Husky Deep Disappointment Seen AT A GLANCE Husky Oil Ltd.""}","The Occidental Petroleum Corporation, outbidding a $450 million offer from Petro-Canada, the Canadian Government oil company, reported yesterday that it had reached agreement to buy Husky Oil Ltd., holder of vast Canadian oil lands, for an estimat...",https://query.nytimes.com/gst/abstract.html?res=9F00E2D81031E632A25757C1A9609C946990D6CF,"The Occidental Petroleum Corporation, outbidding a $450 million offer from Petro-Canada, the Canadian Government oil company, reported yesterday that it had reached agreement to buy Husky Oil Ltd., holder of vast Canadian oil lands, for an estimated $500 million in preferred stock."
{u'main': u'Earnings of Imperial Oil of Canada in 1949 Show Decline Despite 8% Bulge in Sales'},"Total Operating income of Imperial OOil, Ltd., Toronto, Canada, was greater last year than in 1948, but earnings from manufacturing, marketing and marine sources......",https://query.nytimes.com/gst/abstract.html?res=9406E0DA143DE03BBC4B52DFB266838B649EDE,"Total Operating income of Imperial OOil, Ltd., Toronto, Canada, was greater last year than in 1948, but earnings from manufacturing, marketing and marine sources..."
{u'main': u'Husky Oil Faces Bid By Canada; Government Has Takeover Plans Second Large Purchase No Comment'},"In a move to put additional oil and gas operations under Canadian Government control, Petro-Canada, the Government-owned oil company, said early yesterday that it intended to make an offer to acquire Husky Oil Ltd., holder of vast heavy-oil deposi...",https://query.nytimes.com/gst/abstract.html?res=9A06E0D91031E632A25750C1A9609C946990D6CF,"In a move to put additional oil and gas operations under Canadian Government control, Petro-Canada, the Government-owned oil company, said early yesterday that it intended to make an offer to acquire Husky Oil Ltd., holder of vast heavy-oil deposits in the provinces of Alberta and Saskatchewan."
{u'main': u'HUSKY OIL DEAL MAPPED; Canada Concern Seeks Stock of American Company'},Canadian Husky Oil to acquire outstanding common stock...,https://query.nytimes.com/gst/abstract.html?res=9C06E4DB1F3BEF3BBC4F53DFB7678382649EDE,
{u'main': u'President Is Elected By Sinclair of Canada'},D R Gearhart new pres...,https://query.nytimes.com/gst/abstract.html?res=9502EED91138E13BBC4F51DFB467838D649EDE,
{u'main': u'Buys Oil Area in Canada'},"Gen Amer Oil buys $4.3 million of producing properties in Colville-Banff area, Sask, from Canada Southern Oils...",https://query.nytimes.com/gst/abstract.html?res=9805E7D61438E23BBC4850DFB166838F649EDE,
"{u'main': u'LOAN TO DELHI OIL CORP.; $14,000,000 to Develop New Wells on Land in U.S. and Canada'}",Gets $14 million loan...,https://query.nytimes.com/gst/abstract.html?res=9D06EFDF1331E23BBC4F53DFB066838A649EDE,
"{u'main': u'OIL MERGER IN CANADA.; Five Companies Join Holding Concern in $4,000,000 Deal.'}","Holding co formed in Canada by La Salle Petroleum Refinery Ltd, Excel Petroleum Ltd, Loyal Oil & Gas Co Ltd, Auto Owners' Assn Ltd and Sylvestre Oil Co Ltd...",https://query.nytimes.com/gst/abstract.html?res=9803EEDC1738E333A25755C2A9679C946294D6CF,
{u'main': u'Oil Prices Cut In Western Canada.'},Reduces prices of tractor kerosene and lubricating oils in Western Canada...,https://query.nytimes.com/gst/abstract.html?res=9804E1D81730E03ABC4852DFB066838A629EDE,
"{u'main': u'Canada: Cold Weather Shuts Down Oil Project', u'kicker': u'World Business Briefing  | Americas', u'print_headline': u'Canada: Cold Weather Shuts Down Oil Project', u'content_kicker': u'World Business Briefing  | Americas'}","Extreme temperatures have frozen equipment and forced a shutdown at Syncrude Canada, the oil sands project. Most of the 350,000 barrels of oil produced daily at the project are sent to the United States. But temperatures in northern Alberta, where...",https://www.nytimes.com/2008/01/30/business/worldbusiness/30fobriefs-COLDWEATHERS_BRF.html,"Extreme temperatures have frozen equipment and forced a shutdown at Syncrude Canada, the oil sands project. Most of the 350,000 barrels of oil produced daily at the project are sent to the United States. But temperatures in northern Alberta, where Syncrude is located, have dipped below minus 40 degrees at night this week. That has led to “several instrument freeze-ups,” the Canadian Oil Sands Trust, which owns about 37 percent of the project, said on Tuesday. Full production will probably not resume for several days."
{u'main': u'OIL CONCERN PLANS OPERATIONS SHIFT; Imperial to Dispose of Stock in International Petroleum for Work in Canada'},"TORONTO, March 19 (Canadian Press) -- In a move interpreted as a withdrawal from South American operations to concentrate on development in Canada, Imperial Oil, Ltd., is planning to dispose of its holdings in the International Petroleum Company, ...",https://query.nytimes.com/gst/abstract.html?res=9505E4DE1E3DE13BBC4851DFB5668383659EDE,"TORONTO, March 19 (Canadian Press) -- In a move interpreted as a withdrawal from South American operations to concentrate on development in Canada, Imperial Oil, Ltd., is planning to dispose of its holdings in the International Petroleum Company, Ltd."
{u'main': u'Canada Is Negotiating to Buy Home Oil; Canada Seeks to Buy Home Oil To Prevent Sale to U.S. Bidder'},"OTTAWA, March 12 -- The Government of Canada is negotiating to buy Home Oil, Ltd., of Calgary, Alberta, if necessary to prevent it from falling under the control of a United States bidder....",https://query.nytimes.com/gst/abstract.html?res=9804E2D71131E73BBC4B52DFB566838A669EDE,"OTTAWA, March 12 -- The Government of Canada is negotiating to buy Home Oil, Ltd., of Calgary, Alberta, if necessary to prevent it from falling under the control of a United States bidder."
"{u'main': u'U.S., Canada Agree on Canol Project Sale; Costly Set-Up May Go to Junk or Rust'}","WASHINGTON, Jan. 15 -- Secretary James F. Byrnes announced today an agreement between this country and Canada for sale of the surplus crude oil facilities of the expensive and controversial Canol project....",https://query.nytimes.com/gst/abstract.html?res=9F0CE7DE163CE13BBC4E52DFB766838C659EDE,"WASHINGTON, Jan. 15 -- Secretary James F. Byrnes announced today an agreement between this country and Canada for sale of the surplus crude oil facilities of the expensive and controversial Canol project."
"{u'main': u'CANADA OIL CONCERN SOLD.; Imperial Oil Buys Subsidiary ofGalena Signal Oil Company,'}","Buys Galena Signal Co of Canada, Ltd...",https://query.nytimes.com/gst/abstract.html?res=9E07E1DA153CEE3ABC4053DFBF66838C639EDE,
"{u'main': u'U.S. Shale Firms Lift Reserves While Oil Majors Take Canada Hit', u'print_headline': u'U.S. Shale Firms Lift Reserves While Oil Majors Take Canada Hit'}",Top shale oil producers are lifting their crude and gas reserve estimates for the first time in two years - even as many major oil companies are cutting the same projections and taking write downs on more expensive fields....,https://www.nytimes.com/reuters/2017/03/09/business/09reuters-ceraweek-shale-reserves.html,Top shale oil producers are lifting their crude and gas reserve estimates for the first time in two years - even as many major oil companies are cutting the same projections and taking write downs on more expensive fields.
"{u'main': u'INCREASE IN GOLD MINED IN ONTARIO; Bullion Output in August Valued at $3,716,395, Second Largest Month of Year. EXPORTS OF METAL RISE $4,719,365 From Canada in July, Most to United Kingdom -- Gains Also for Nickel and Others. Special to THE NEW YORK TIMES.'}","TORONTO, Ont., Sept. 16. -- Ontario's gold mines in August produced bullion to the value of $3,716,395, the second largest total for a month so far this year. The amount was exceeded in March, when the output ran $4,059,248. In July it was $3,636,...",https://query.nytimes.com/gst/abstract.html?res=9E02E1DC1631E333A25754C1A96F9C946294D6CF,"TORONTO, Ont., Sept. 16. -- Ontario's gold mines in August produced bullion to the value of $3,716,395, the second largest total for a month so far this year. The amount was exceeded in March, when the output ran $4,059,248. In July it was $3,636,754."
"{u'main': u'CANADA SEEKS HER OWN OIL.; Import Funds Cost Imperial Company $4,000,000 Last Year.'}",Annual meeting; Canadian oil prospects discussed...,https://query.nytimes.com/gst/abstract.html?res=9405E6DC1130EE3ABC4951DFB7668389639EDE,
"{u'main': u'5 BIG OIL COMPANIES TO SELL AUTO TIRES AT SERVICE STATIONS; Standard of New Jersey, Two of Its Allies and Two Other Concerns in Project. CUT RATES TO BE OFFERED Free Service and Guarantees Are Counted On to Meet Competition of Garages. PLAN TESTED IN CANADA Whole of Dominion and Almost the Entire East Coast and South to Get Sales Agencies. Five Companies in Plan. Follow Lead of Mail Houses. 5 BIG OIL COMPANIES TO SELL AUTO TIRES Liberal Guarantees Planned. Repairs to Be Made on Spot.'}","The Standard Oil Company of New Jersey and affiliated companies, serving a vast territory in the United States and the whole of Canada, will enter the automobile tire business two weeks hence, it was disclosed last night by F.H. Bedford Jr., a dir...",https://query.nytimes.com/gst/abstract.html?res=9C05E3DE1238E433A25750C0A96E9C946194D6CF,"The Standard Oil Company of New Jersey and affiliated companies, serving a vast territory in the United States and the whole of Canada, will enter the automobile tire business two weeks hence, it was disclosed last night by F.H. Bedford Jr., a director of the company."
{u'main': u'TALES OF OIL IN CANADA.; Great Lakes of It Said to Have Been Found in the Northwest.'},"ST. PAUL, Minn., March 19. -- Parties arriving from Egg Lake and Oil City, Alberta, Northwest Territory, bring stories of marvelous oil wells discovered there....",https://query.nytimes.com/gst/abstract.html?res=9E03E4D8173EE531A15753C2A9659C946497D6CF,"ST. PAUL, Minn., March 19. -- Parties arriving from Egg Lake and Oil City, Alberta, Northwest Territory, bring stories of marvelous oil wells discovered there."
"{u'main': u'CANADA PHONE FINANCING.; Bell Company Planning to Issue $20,000,000 or More of Bonds.'}","MONTREAL, Quebec, Dec. 4. -- It is expected that early in the new year the Bell Telephone Company of Canada, Ltd., will issue between $20,000,000 and $25,000,000 of bonds. The proceeds will be used to refund the entire funded debt of the company, ...",https://query.nytimes.com/gst/abstract.html?res=9403E2DC143FE733A25756C0A9649D946595D6CF,"MONTREAL, Quebec, Dec. 4. -- It is expected that early in the new year the Bell Telephone Company of Canada, Ltd., will issue between $20,000,000 and $25,000,000 of bonds. The proceeds will be used to refund the entire funded debt of the company, now made up of $11,250,000 of 5 per cent. and $5,500,000 of 7 per cents."
"{u'main': u""M'COLL WILL ABSORB TEXAS CO. OF CANADA; Oil Company to Pay $1,850,000 for Assets""}",To buy Texas Co of Canada...,https://query.nytimes.com/gst/abstract.html?res=9B05E6DD153EE23ABC4950DFB6678382629EDE,
"{u'main': u""CANADA RELEASES BRINDILLA.; British Authorities Convinced Tanker's Cargo Is Not for Belligerents.""}","HALIFAX, N.S., Oct. 27. -- The Standard Oil steamer Brindilla, flying the American flag, whose seizure by the British cruiser Caronia was made the occasion of a protest by the United States to Great Britain and a demand for the steamer's immediate...",https://query.nytimes.com/gst/abstract.html?res=9A07E0D7143EE033A2575BC2A9669D946596D6CF,"HALIFAX, N.S., Oct. 27. -- The Standard Oil steamer Brindilla, flying the American flag, whose seizure by the British cruiser Caronia was made the occasion of a protest by the United States to Great Britain and a demand for the steamer's immediate release, was formally released by the Canadian authorities here today."
{u'main': u'Corporation Affairs; Goodrich Opens Talks On Sale of Dutch Unit Kaiser to Restart Line BP Norway Unit Gains North Sea Interest Sony Starts Facility Stock Split Approved By Atlantic Richfield J.C. Penney Openings Report Says Saudis Seek Mobil Interest Lense Company Offer Kodak Camera Sales In Canada Favorable Ingersoll-Rand Order A.T. & T. Asks F.C.C. For Rules Revision Air Defense Purchase'},"breaks ground for multimillion-dollar distribution center and product testing facility at Air World Center, Kansas City, Mo (S)...",https://query.nytimes.com/gst/abstract.html?res=9E07E5DD153FE034BC4151DFB066838D669EDE,
{u'main': u'GASOLINE CUT IN CANADA.; Reduction of 1/2c by Imperial Oil -- Discount Plan Widens Here.'},Standard of Ind to allow commercial discounts at time of purchase...,https://query.nytimes.com/gst/abstract.html?res=9D0DE4DC1738E333A25757C2A9679C946294D6CF,
{u'main': u'Refinery Planned in Canada'},"Plans refinery, Port Moody, BC...",https://query.nytimes.com/gst/abstract.html?res=9907E0D61E3EE63ABC4C53DFB266838C649EDE,
"{u'main': u'MOBIL SET TO BEGIN DIRECT MARKETING IN CANADA', u'kicker': u'COMPANY NEWS'}","The Mobil Corporation said yesterday that it was starting direct marketing and distribution of its lubricants and specialty oils in Canada, taking over from Imperial Oil Ltd., which has handled distribution of the lubricants for more than 50 years...",https://www.nytimes.com/1994/07/16/business/company-news-mobil-set-to-begin-direct-marketing-in-canada.html,"The Mobil Corporation said yesterday that it was starting direct marketing and distribution of its lubricants and specialty oils in Canada, taking over from Imperial Oil Ltd., which has handled distribution of the lubricants for more than 50 years. Imperial Oil is a majority-owned subidiary of the Exxon Corporation. Mobil, based in Fairfax, Va., said it had decided to take over distribution of its products in Canada in part to expand sales of its Mobil 1 synthetic lubricant to a much wider market. Mobil said it would start a new subsidiary to handle the business, called Mobil Lubricants Canada Ltd., whose initial focus would be automotive markets, followed by a phased approach to industrial markets."
{u'main': u'President Is Selected By Sun Oil of Canada'},W T Askew named pres...,https://query.nytimes.com/gst/abstract.html?res=9500E7DD163EE23BBC4F51DFB066838D649EDE,
"{u'main': u'CANADA TO ADOPT PORTABLE GAS UNIT; Palmer Stendel Oil Will Build Two Plants in Western Area -- Cost Put at $1,000,000'}","The use of portable gas processing plants, already being employed successfully in the Southwestern states, is about to spread to western Canada....",https://query.nytimes.com/gst/abstract.html?res=9F00E6DF1139E23BBC4C52DFB6678388649EDE,"The use of portable gas processing plants, already being employed successfully in the Southwestern states, is about to spread to western Canada."
